8.600000000000000699e-02, 1.898035942872720871e-02
8.700000000000000788e-02, 1.932139833539560370e-02
8.799999999999999489e-02, 1.969230485975230482e-02
8.899999999999999578e-02, 1.994780181887683204e-02
8.999999999999999667e-02, 2.028879552526755697e-02
9.099999999999999756e-02, 2.070219715893284115e-02
9.199999999999999845e-02, 2.106091973190226535e-02
9.299999999999999933e-02, 2.126648463527707963e-02
9.400000000000000022e-02, 2.170635005577297924e-02
9.500000000000000111e-02, 2.206391501520619386e-02
9.600000000000000200e-02, 2.234550378793885572e-02
9.700000000000000289e-02, 2.271559067172934654e-02
9.800000000000000377e-02, 2.310962169009990810e-02
9.900000000000000466e-02, 2.337494914076505836e-02
1.000000000000000056e-01, 2.391374045616054961e-02
1.010000000000000064e-01, 2.417631787888934944e-02
1.020000000000000073e-01, 2.450011715255778072e-02
1.030000000000000082e-01, 2.477102825211115536e-02
1.040000000000000091e-01, 2.520133482372982625e-02
1.049999999999999961e-01, 2.561872416774583008e-02
1.059999999999999970e-01, 2.596795341929874351e-02
1.069999999999999979e-01, 2.633520838476337625e-02
1.079999999999999988e-01, 2.678388708600109788e-02
1.089999999999999997e-01, 2.700248469481958749e-02
1.100000000000000006e-01, 2.743782087592250632e-02
1.110000000000000014e-01, 2.772370482431431304e-02
1.120000000000000023e-01, 2.813306310456919340e-02
1.130000000000000032e-01, 2.853029166675270789e-02
1.140000000000000041e-01, 2.893449026610838901e-02
1.150000000000000050e-01, 2.941882729956927026e-02
1.160000000000000059e-01, 2.986603060327575054e-02
1.170000000000000068e-01, 3.010312739306966051e-02
1.180000000000000077e-01, 3.038050719306538069e-02
1.190000000000000085e-01, 3.079712401040324635e-02
1.199999999999999956e-01, 3.122016378899037867e-02
1.209999999999999964e-01, 3.170854980768045978e-02
1.219999999999999973e-01, 3.204332555893539547e-02
1.229999999999999982e-01, 3.255296367934667340e-02
1.239999999999999991e-01, 3.287893053742085153e-02
1.250000000000000000e-01, 3.319305158542540379e-02
1.260000000000000009e-01, 3.386004618507500175e-02
1.270000000000000018e-01, 3.403796514848944632e-02
1.280000000000000027e-01, 3.445442731251503743e-02
1.290000000000000036e-01, 3.480843542060033102e-02
1.300000000000000044e-01, 3.539327575271970783e-02
1.310000000000000053e-01, 3.563786859416389480e-02
1.320000000000000062e-01, 3.606956931379096815e-02
1.330000000000000071e-01, 3.683194330688879803e-02
1.340000000000000080e-01, 3.668390806059463466e-02
1.350000000000000089e-01, 3.740914203040941743e-02
1.360000000000000098e-01, 3.832262221609245012e-02
1.370000000000000107e-01, 3.815186343383047962e-02
1.380000000000000115e-01, 3.831319901971268205e-02
1.390000000000000124e-01, 3.899764926590481434e-02
1.400000000000000133e-01, 3.943004431671826016e-02
1.410000000000000142e-01, 3.964544402938410123e-02
1.420000000000000151e-01, 4.024241050549549198e-02
1.430000000000000160e-01, 4.067146396697052940e-02
1.440000000000000169e-01, 4.123827405652236155e-02
1.449999999999999900e-01, 4.162906247840340856e-02
1.459999999999999909e-01, 4.218176420756054867e-02
1.469999999999999918e-01, 4.242688507776139206e-02
1.479999999999999927e-01, 4.306386462342040589e-02
1.489999999999999936e-01, 4.329813969054072814e-02
1.499999999999999944e-01, 4.368449107553817184e-02
1.509999999999999953e-01, 4.395334862417562410e-02
1.519999999999999962e-01, 4.464455145387619117e-02
1.529999999999999971e-01, 4.506603421284154087e-02
1.539999999999999980e-01, 4.564255207031613776e-02
1.549999999999999989e-01, 4.579746956756064469e-02
1.559999999999999998e-01, 4.637211794072715332e-02
1.570000000000000007e-01, 4.683683460003404408e-02
1.580000000000000016e-01, 4.740604899638988651e-02
1.590000000000000024e-01, 4.774955700480934540e-02
1.600000000000000033e-01, 4.812012461985661071e-02
1.610000000000000042e-01, 4.846208033141795324e-02
1.620000000000000051e-01, 4.875632551930880743e-02
1.630000000000000060e-01, 4.961002662330937091e-02
1.640000000000000069e-01, 4.994453760854978414e-02
1.650000000000000078e-01, 5.046045529340749403e-02
1.660000000000000087e-01, 5.066137440501203987e-02
1.670000000000000095e-01, 5.119855597028283994e-02
1.680000000000000104e-01, 5.170751170124021634e-02
1.690000000000000113e-01, 5.231035617029893003e-02
1.700000000000000122e-01, 5.242598007014610817e-02
1.710000000000000131e-01, 5.310627600289945238e-02
1.720000000000000140e-01, 5.350774474274342524e-02
1.730000000000000149e-01, 5.398770903924048764e-02
1.740000000000000158e-01, 5.484354669785042324e-02
1.750000000000000167e-01, 5.471357822044552871e-02
1.759999999999999898e-01, 5.557958767039992976e-02
1.769999999999999907e-01, 5.589279183508459592e-02
1.779999999999999916e-01, 5.688682266530977610e-02
1.789999999999999925e-01, 5.683911721156550273e-02
1.799999999999999933e-01, 5.769388243780100567e-02
1.809999999999999942e-01, 5.810827772248559897e-02
1.819999999999999951e-01, 5.829246524883907599e-02
1.829999999999999960e-01, 5.903708337963634034e-02
1.839999999999999969e-01, 5.958554994861033072e-02
1.849999999999999978e-01, 6.016096239177317478e-02
1.859999999999999987e-01, 6.056496105459188706e-02
1.869999999999999996e-01, 6.059496870574366395e-02
1.880000000000000004e-01, 6.127414900374634349e-02
1.890000000000000013e-01, 6.197884930343384308e-02
1.900000000000000022e-01, 6.222386782173123382e-02
1.910000000000000031e-01, 6.286263295144113583e-02
1.920000000000000040e-01, 6.349622397071928714e-02
1.930000000000000049e-01, 6.367034755662907830e-02
1.940000000000000058e-01, 6.452069687082070959e-02
1.950000000000000067e-01, 6.458519569251157388e-02
1.960000000000000075e-01, 6.524213152148113093e-02
1.970000000000000084e-01, 6.577402155312750409e-02
1.980000000000000093e-01, 6.632905279781103891e-02
1.990000000000000102e-01, 6.682457409603892451e-02
2.000000000000000111e-01, 6.709115463272075086e-02
2.010000000000000120e-01, 6.779740901863816338e-02
2.020000000000000129e-01, 6.800037141015921605e-02
2.030000000000000138e-01, 6.907413545745320904e-02
2.040000000000000147e-01, 6.920155488310565650e-02
2.050000000000000155e-01, 7.014124347715454399e-02
2.060000000000000164e-01, 7.059368505262271498e-02
2.070000000000000173e-01, 7.114696844432615019e-02
2.080000000000000182e-01, 7.138671696289905499e-02
2.089999999999999913e-01, 7.190638540027104175e-02
2.099999999999999922e-01, 7.248761937975269076e-02
2.109999999999999931e-01, 7.304217222277964439e-02
2.119999999999999940e-01, 7.353898673260977903e-02
2.129999999999999949e-01, 7.479055219283216316e-02
2.139999999999999958e-01, 7.428054137415039671e-02
2.149999999999999967e-01, 7.517024803158492419e-02
2.159999999999999976e-01, 7.618932374735913615e-02
2.169999999999999984e-01, 7.609077175616225930e-02
2.179999999999999993e-01, 7.654807298489932355e-02
2.190000000000000002e-01, 7.702133909411644497e-02
2.200000000000000011e-01, 7.767560150227520444e-02
2.210000000000000020e-01, 7.811194339258022146e-02
2.220000000000000029e-01, 7.825475981300182571e-02
2.230000000000000038e-01, 7.934815194761642154e-02
2.240000000000000047e-01, 7.942868692132547259e-02
2.250000000000000056e-01, 8.057033887020666196e-02
2.260000000000000064e-01, 8.067716702815409813e-02
2.270000000000000073e-01, 8.128796874977180231e-02
2.280000000000000082e-01, 8.171727574115011938e-02
2.290000000000000091e-01, 8.251409183714786266e-02
2.300000000000000100e-01, 8.291306607104464987e-02
2.310000000000000109e-01, 8.395919571362947531e-02
2.320000000000000118e-01, 8.429010755828747481e-02
2.330000000000000127e-01, 8.498189206735447254e-02
2.340000000000000135e-01, 8.549513642626005439e-02
2.350000000000000144e-01, 8.542021551039016836e-02
2.360000000000000153e-01, 8.571909589510845473e-02
2.370000000000000162e-01, 8.685038242725037771e-02
2.380000000000000171e-01, 8.725436932893351760e-02
2.390000000000000180e-01, 8.793674972165500814e-02
2.399999999999999911e-01, 8.822325167337588536e-02
2.409999999999999920e-01, 8.942887642112518076e-02
2.419999999999999929e-01, 8.920578560345078512e-02
2.429999999999999938e-01, 9.017963815161746111e-02
2.439999999999999947e-01, 9.094662568448723394e-02
2.449999999999999956e-01, 9.079209036241156494e-02
2.459999999999999964e-01, 9.172660714417407712e-02
2.469999999999999973e-01, 9.256177724125616568e-02
2.479999999999999982e-01, 9.355893927952892153e-02
2.489999999999999991e-01, 9.333562295771388739e-02
2.500000000000000000e-01, 9.469379172843245263e-02
2.510000000000000009e-01, 9.472495586135741552e-02
2.520000000000000018e-01, 9.530839415319294905e-02
2.530000000000000027e-01, 9.581209843115766345e-02
2.540000000000000036e-01, 9.633660515885350550e-02
2.550000000000000044e-01, 9.697602218214826375e-02
2.560000000000000053e-01, 9.711710392101571832e-02
2.570000000000000062e-01, 9.756550280998523006e-02
2.580000000000000071e-01, 9.857051166617845916e-02
2.590000000000000080e-01, 9.925973463706500022e-02
2.600000000000000089e-01, 1.004781812582210693e-01
2.610000000000000098e-01, 1.000330123159034329e-01
2.620000000000000107e-01, 1.006147674983339374e-01
2.630000000000000115e-01, 1.011010721037645943e-01
2.640000000000000124e-01, 1.021371940742586276e-01
2.650000000000000133e-01, 1.024980126227293259e-01
2.660000000000000142e-01, 1.028630040694606951e-01
2.670000000000000151e-01, 1.040584466672526132e-01
2.680000000000000160e-01, 1.047331096697548120e-01
2.690000000000000169e-01, 1.053847082449421435e-01
2.700000000000000178e-01, 1.053406898923854168e-01
2.710000000000000187e-01, 1.056921271421097930e-01
2.720000000000000195e-01, 1.067210047321608124e-01
2.730000000000000204e-01, 1.071354179159641901e-01
2.740000000000000213e-01, 1.075151903959157135e-01
2.750000000000000222e-01, 1.089440089007023688e-01
2.760000000000000231e-01, 1.091535803097824775e-01
2.770000000000000240e-01, 1.092386848995793441e-01
2.780000000000000249e-01, 1.098832517867852077e-01
2.790000000000000258e-01, 1.110076005306936814e-01
2.800000000000000266e-01, 1.115416495408482339e-01
2.810000000000000275e-01, 1.118627505448846204e-01
2.820000000000000284e-01, 1.127579996781912230e-01
2.830000000000000293e-01, 1.133024918789965058e-01
2.840000000000000302e-01, 1.144957396485219298e-01
2.850000000000000311e-01, 1.143479445748124684e-01
2.860000000000000320e-01, 1.147480417328993751e-01
2.870000000000000329e-01, 1.158404801067647455e-01
2.880000000000000338e-01, 1.161390400826023267e-01
2.889999999999999791e-01, 1.174413839129463816e-01
2.899999999999999800e-01, 1.173866952711115769e-01
2.909999999999999809e-01, 1.184376512985542418e-01
2.919999999999999818e-01, 1.185258378259432810e-01
2.929999999999999827e-01, 1.189923392472873737e-01
2.939999999999999836e-01, 1.194260589577548354e-01
2.949999999999999845e-01, 1.201549990036160920e-01
2.959999999999999853e-01, 1.216073763511946182e-01
2.969999999999999862e-01, 1.213836042734750958e-01
2.979999999999999871e-01, 1.222108318865408882e-01
2.989999999999999880e-01, 1.231218713040470314e-01
2.999999999999999889e-01, 1.238775734336203110e-01
3.009999999999999898e-01, 1.238295663472004232e-01
3.019999999999999907e-01, 1.254992141185838073e-01
3.029999999999999916e-01, 1.255301545276233388e-01
3.039999999999999925e-01, 1.265215393599834204e-01
3.049999999999999933e-01, 1.264929300564395231e-01
3.059999999999999942e-01, 1.274398080831148639e-01
3.069999999999999951e-01, 1.281565421479003153e-01
3.079999999999999960e-01, 1.283687695535087325e-01
3.089999999999999969e-01, 1.287363735781087148e-01
3.099999999999999978e-01, 1.301254030363303282e-01
3.109999999999999987e-01, 1.301917504089571964e-01
3.119999999999999996e-01, 1.307286369513141200e-01
3.130000000000000004e-01, 1.319580759968388139e-01
3.140000000000000013e-01, 1.347839985508045568e-01
3.150000000000000022e-01, 1.333428739046420008e-01
3.160000000000000031e-01, 1.335687783229417835e-01
3.170000000000000040e-01, 1.346731357448436028e-01
3.180000000000000049e-01, 1.349721647851115092e-01
3.190000000000000058e-01, 1.357642410554688872e-01
3.200000000000000067e-01, 1.362242323158438517e-01
3.210000000000000075e-01, 1.375332548785639930e-01
3.220000000000000084e-01, 1.371033478637442016e-01
3.230000000000000093e-01, 1.377227523613503701e-01
3.240000000000000102e-01, 1.392224015225156375e-01
3.250000000000000111e-01, 1.395521407666160119e-01
3.260000000000000120e-01, 1.397427824928842155e-01
3.270000000000000129e-01, 1.405705509963624533e-01
3.280000000000000138e-01, 1.417311814386231772e-01
3.290000000000000147e-01, 1.421259525277686897e-01
3.300000000000000155e-01, 1.419091385085173851e-01
3.310000000000000164e-01, 1.434405805725323668e-01
3.320000000000000173e-01, 1.428693041617258574e-01
3.330000000000000182e-01, 1.440361485819242338e-01
3.340000000000000191e-01, 1.453786800258547451e-01
3.350000000000000200e-01, 1.464567753588862375e-01
3.360000000000000209e-01, 1.463455626747920679e-01
3.370000000000000218e-01, 1.467994573244651713e-01
3.380000000000000226e-01, 1.470604956478654135e-01
3.390000000000000235e-01, 1.484406884117579206e-01
3.400000000000000244e-01, 1.497673061538719319e-01
3.410000000000000253e-01, 1.493162594931295439e-01
3.420000000000000262e-01, 1.500551983170055892e-01
3.430000000000000271e-01, 1.515605900255124483e-01
3.440000000000000280e-01, 1.527137571523156101e-01
3.450000000000000289e-01, 1.527098811455648852e-01
3.460000000000000298e-01, 1.530633058522695156e-01
3.470000000000000306e-01, 1.534134276623616844e-01
3.480000000000000315e-01, 1.553500818943039097e-01
3.490000000000000324e-01, 1.546620633641969111e-01
3.500000000000000333e-01, 1.548983143234873849e-01
3.510000000000000342e-01, 1.564644516428697341e-01
3.519999999999999796e-01, 1.571090372775723609e-01
3.529999999999999805e-01, 1.571050794610916179e-01
3.539999999999999813e-01, 1.579713803902374480e-01
3.549999999999999822e-01, 1.592743738790987351e-01
3.559999999999999831e-01, 1.592872086381332541e-01
3.569999999999999840e-01, 1.606770106848910973e-01
3.579999999999999849e-01, 1.607425152273359026e-01
3.589999999999999858e-01, 1.619007681564824108e-01
3.599999999999999867e-01, 1.627157990390110109e-01
3.609999999999999876e-01, 1.629781739689818432e-01
3.619999999999999885e-01, 1.638551402832007509e-01
3.629999999999999893e-01, 1.643001991274332940e-01
3.639999999999999902e-01, 1.645161446178155518e-01
3.649999999999999911e-01, 1.659915939472500490e-01
3.659999999999999920e-01, 1.658537340747727185e-01
3.669999999999999929e-01, 1.684637357841853866e-01
3.679999999999999938e-01, 1.676870070269040058e-01
3.689999999999999947e-01, 1.695528989289376287e-01
3.699999999999999956e-01, 1.704403145202205705e-01
3.709999999999999964e-01, 1.696435398747896117e-01
3.719999999999999973e-01, 1.701584183435069231e-01
3.729999999999999982e-01, 1.710933614392887159e-01
3.739999999999999991e-01, 1.726036580595108894e-01
3.750000000000000000e-01, 1.736397444423155023e-01
3.760000000000000009e-01, 1.732215089563193533e-01
3.770000000000000018e-01, 1.732501137763398091e-01
3.780000000000000027e-01, 1.746470335890085990e-01
3.790000000000000036e-01, 1.758656556925737580e-01
3.800000000000000044e-01, 1.766066744711125569e-01
3.810000000000000053e-01, 1.773137327320474799e-01
3.820000000000000062e-01, 1.781310907163600188e-01
3.830000000000000071e-01, 1.793012642170893067e-01
3.840000000000000080e-01, 1.794721330881962340e-01
3.850000000000000089e-01, 1.799911169712738457e-01
3.860000000000000098e-01, 1.803986482596912078e-01
3.870000000000000107e-01, 1.804960131458143158e-01
3.880000000000000115e-01, 1.826357337924445767e-01
3.890000000000000124e-01, 1.828143716401868235e-01
3.900000000000000133e-01, 1.842666057396568635e-01
3.910000000000000142e-01, 1.838504763987961199e-01
3.920000000000000151e-01, 1.845684393597528672e-01
3.930000000000000160e-01, 1.851390495462760244e-01
3.940000000000000169e-01, 1.869588146993964584e-01
3.950000000000000178e-01, 1.865200140247912919e-01
3.960000000000000187e-01, 1.877956720381142308e-01
3.970000000000000195e-01, 1.896975622049127397e-01
3.980000000000000204e-01, 1.891320564677073934e-01
3.990000000000000213e-01, 1.896323881344381401e-01
4.000000000000000222e-01, 1.899151340946060584e-01
4.010000000000000231e-01, 1.905233638885016345e-01
4.020000000000000240e-01, 1.923922304717894660e-01
4.030000000000000249e-01, 1.941157020869326011e-01
4.040000000000000258e-01, 1.925430403641276711e-01
4.050000000000000266e-01, 1.941367478645352473e-01
4.060000000000000275e-01, 1.944294098193741771e-01
4.070000000000000284e-01, 1.955567089004998094e-01
4.080000000000000293e-01, 1.965082994293905205e-01
4.090000000000000302e-01, 1.969593222944651667e-01
4.100000000000000311e-01, 1.984167487668767049e-01
4.110000000000000320e-01, 1.981468163045197184e-01
4.120000000000000329e-01, 1.999455241610575695e-01
4.130000000000000338e-01, 1.992655424944326237e-01
4.140000000000000346e-01, 2.013511621042478883e-01
4.150000000000000355e-01, 2.014588904784373746e-01
4.160000000000000364e-01, 2.015862049817321588e-01
4.169999999999999818e-01, 2.020359621403485795e-01
4.179999999999999827e-01, 2.037759514896109458e-01
4.189999999999999836e-01, 2.044815255450022073e-01
4.199999999999999845e-01, 2.050470386114802146e-01
4.209999999999999853e-01, 2.065062496427116645e-01
4.219999999999999862e-01, 2.056551322441009522e-01
4.229999999999999871e-01, 2.064308470564794606e-01
4.239999999999999880e-01, 2.071298139467114274e-01
4.249999999999999889e-01, 2.087181579178703505e-01
4.259999999999999898e-01, 2.092004406808210260e-01
4.269999999999999907e-01, 2.107639148761092374e-01
4.279999999999999916e-01, 2.109369615613189697e-01
4.289999999999999925e-01, 2.110905986924679345e-01
4.299999999999999933e-01, 2.133376807761440674e-01
4.309999999999999942e-01, 2.127891983446631996e-01
4.319999999999999951e-01, 2.127221784660454362e-01
4.329999999999999960e-01, 2.138584440267845554e-01
4.339999999999999969e-01, 2.136753103713343038e-01
4.349999999999999978e-01, 2.164363256923811096e-01
4.359999999999999987e-01, 2.172413475121809934e-01
4.369999999999999996e-01, 2.174966716222177521e-01
4.380000000000000004e-01, 2.176817116207027114e-01
4.390000000000000013e-01, 2.176255445819599565e-01
4.400000000000000022e-01, 2.197154280923917236e-01
4.410000000000000031e-01, 2.208801908091207467e-01
4.420000000000000040e-01, 2.209383966214713557e-01
4.430000000000000049e-01, 2.207680714645352538e-01
4.440000000000000058e-01, 2.230689299428336714e-01
4.450000000000000067e-01, 2.235106906259009540e-01
4.460000000000000075e-01, 2.233964752031314394e-01
4.470000000000000084e-01, 2.247270165324218028e-01
4.480000000000000093e-01, 2.249756264069314171e-01
4.490000000000000102e-01, 2.267978662110522181e-01
4.500000000000000111e-01, 2.265325176013999187e-01
4.510000000000000120e-01, 2.277589481917401959e-01
4.520000000000000129e-01, 2.280166756832513186e-01
4.530000000000000138e-01, 2.300676229967717479e-01
4.540000000000000147e-01, 2.296165290208213583e-01
4.550000000000000155e-01, 2.301015108885919869e-01
4.560000000000000164e-01, 2.316273872447576487e-01
4.570000000000000173e-01, 2.332317812769844068e-01
4.580000000000000182e-01, 2.333531097484612404e-01
4.590000000000000191e-01, 2.346111143417722589e-01
4.600000000000000200e-01, 2.351685648439987564e-01
4.610000000000000209e-01, 2.356850299534580806e-01
4.620000000000000218e-01, 2.369741702764437130e-01
4.630000000000000226e-01, 2.374619906381159606e-01
4.640000000000000235e-01, 2.374075817498288721e-01
4.650000000000000244e-01, 2.383800002438848931e-01
4.660000000000000253e-01, 2.386041616042170743e-01
4.670000000000000262e-01, 2.398278317989194497e-01
4.680000000000000271e-01, 2.397602510064211767e-01
4.690000000000000280e-01, 2.414692422635875690e-01
4.700000000000000289e-01, 2.421553460762460586e-01
4.710000000000000298e-01, 2.432760655337006250e-01
4.720000000000000306e-01, 2.436101371480038358e-01
4.730000000000000315e-01, 2.450406155382605922e-01
4.740000000000000324e-01, 2.453648500337661797e-01
4.750000000000000333e-01, 2.462404574105816479e-01
4.760000000000000342e-01, 2.473667061958189917e-01
4.770000000000000351e-01, 2.479340577682575264e-01
4.780000000000000360e-01, 2.496125744125339274e-01
4.790000000000000369e-01, 2.505441738198795343e-01
4.799999999999999822e-01, 2.502246803844569434e-01
4.809999999999999831e-01, 2.509856940534504477e-01
4.819999999999999840e-01, 2.518398035602455454e-01
4.829999999999999849e-01, 2.524327390856561659e-01
4.839999999999999858e-01, 2.530058469466811011e-01
4.849999999999999867e-01, 2.538761648634845214e-01
4.859999999999999876e-01, 2.546401580716985413e-01
4.869999999999999885e-01, 2.566191713069725933e-01
4.879999999999999893e-01, 2.575553286167268086e-01
4.889999999999999902e-01, 2.565037373978370505e-01
4.899999999999999911e-01, 2.582732477132798632e-01
4.909999999999999920e-01, 2.614130551182146656e-01
4.919999999999999929e-01, 2.586027422758823691e-01
4.929999999999999938e-01, 2.613532544109270495e-01
4.939999999999999947e-01, 2.622661644342531018e-01
4.949999999999999956e-01, 2.623671945537108807e-01
4.959999999999999964e-01, 2.616866681359450442e-01
4.969999999999999973e-01, 2.638261404669203225e-01
4.979999999999999982e-01, 2.648355434014856846e-01
4.989999999999999991e-01, 2.653404674431611987e-01
5.000000000000000000e-01, 2.663188503684444930e-01
5.010000000000000009e-01, 2.657621892835025368e-01
5.020000000000000018e-01, 2.671907984601136765e-01
5.030000000000000027e-01, 2.681081754125461125e-01
5.040000000000000036e-01, 2.690432342485251649e-01
5.050000000000000044e-01, 2.709375837226383754e-01
5.060000000000000053e-01, 2.707066421361342679e-01
5.070000000000000062e-01, 2.715952967962437792e-01
5.080000000000000071e-01, 2.712804845385368147e-01
5.090000000000000080e-01, 2.715798705611415786e-01
5.100000000000000089e-01, 2.738352544512490105e-01
5.110000000000000098e-01, 2.750753602201939096e-01
5.120000000000000107e-01, 2.767244985718310679e-01
5.130000000000000115e-01, 2.762730820777828944e-01
5.140000000000000124e-01, 2.774785650774000412e-01
5.150000000000000133e-01, 2.778951223914735702e-01
5.160000000000000142e-01, 2.798192206445555552e-01
5.170000000000000151e-01, 2.803963914000791591e-01
5.180000000000000160e-01, 2.808798508010827422e-01
5.190000000000000169e-01, 2.808438002294359470e-01
5.200000000000000178e-01, 2.818241888119035754e-01
5.210000000000000187e-01, 2.823985090062602898e-01
5.220000000000000195e-01, 2.834806741242469341e-01
5.230000000000000204e-01, 2.849489052537577116e-01
5.240000000000000213e-01, 2.862705247679100395e-01
5.250000000000000222e-01, 2.868597175544398969e-01
5.260000000000000231e-01, 2.875653100644877114e-01
5.270000000000000240e-01, 2.865376034815370621e-01
5.280000000000000249e-01, 2.889732654629083020e-01
5.290000000000000258e-01, 2.893274803188833899e-01
5.300000000000000266e-01, 2.896222714460592318e-01
5.310000000000000275e-01, 2.920963689189500778e-01
5.320000000000000284e-01, 2.928672952097899351e-01
5.330000000000000293e-01, 2.925744890828225198e-01
5.340000000000000302e-01, 2.935852722716656982e-01
5.350000000000000311e-01, 2.940784938630056078e-01
5.360000000000000320e-01, 2.955188575426231923e-01
5.370000000000000329e-01, 2.947854613412312363e-01
5.380000000000000338e-01, 2.978162021789562131e-01
5.390000000000000346e-01, 2.987691505574772144e-01
5.400000000000000355e-01, 2.980240784350254302e-01
5.410000000000000364e-01, 2.993389544800714175e-01
5.420000000000000373e-01, 3.000112338713337157e-01
5.430000000000000382e-01, 3.014016980620993214e-01
5.440000000000000391e-01, 2.993819468236836867e-01
5.450000000000000400e-01, 3.044562449703078211e-01
5.460000000000000409e-01, 3.047194466808738067e-01
5.470000000000000417e-01, 3.035890648590058305e-01
5.480000000000000426e-01, 3.045212728549454573e-01
5.490000000000000435e-01, 3.058472693481446569e-01
5.500000000000000444e-01, 3.083106752415380458e-01
5.510000000000000453e-01, 3.086470902176216002e-01
5.520000000000000462e-01, 3.086838868965294247e-01
5.530000000000000471e-01, 3.101853988455725575e-01
5.540000000000000480e-01, 3.097583684926569769e-01
5.550000000000000488e-01, 3.112374876865385276e-01
5.560000000000000497e-01, 3.131756642078197261e-01
5.570000000000000506e-01, 3.139548976288250026e-01
5.580000000000000515e-01, 3.124143265488625310e-01
5.590000000000000524e-01, 3.136445188775266457e-01
5.600000000000000533e-01, 3.142239488695088290e-01
